date,store,product,sales,stock,day,month,weekday,product_code,store_code,lag_1,rolling_mean_7,prediction,demand_std,safety_stock,rop,order_qty
2023-04-26,S2,P1,51,135,26,4,2,0,1,40.0,44.42857142857143,50.374004,6.556775,28.534256,381.15228,246.15228271484375
2023-04-27,S2,P1,39,98,27,4,3,0,1,51.0,44.285714285714285,38.143852,6.556775,28.534256,295.5412,197.54119873046875
2023-04-28,S2,P1,38,50,28,4,4,0,1,39.0,45.285714285714285,38.6321,6.556775,28.534256,298.95892,248.95892333984375
2023-04-29,S2,P1,44,143,29,4,5,0,1,38.0,44.714285714285715,44.462826,6.556775,28.534256,339.77405,196.7740478515625
2023-04-30,S2,P1,54,100,30,4,6,0,1,44.0,44.0,53.881542,6.556775,28.534256,405.70508,305.705078125
2023-05-01,S2,P1,55,132,1,5,0,0,1,54.0,44.857142857142854,54.32849,6.556775,28.534256,408.83368,276.83367919921875
2023-05-02,S2,P1,48,94,2,5,1,0,1,55.0,45.857142857142854,48.46251,6.556775,28.534256,367.7718,273.77178955078125
2023-05-03,S2,P1,47,89,3,5,2,0,1,48.0,47.0,46.507355,6.556775,28.534256,354.08575,265.08575439453125
2023-05-04,S2,P1,50,67,4,5,3,0,1,47.0,46.42857142857143,49.52304,6.556775,28.534256,375.19556,308.195556640625
2023-05-05,S2,P1,32,127,5,5,4,0,1,50.0,48.0,36.31282,6.556775,28.534256,282.724,155.7239990234375
2023-05-06,S2,P1,50,96,6,5,5,0,1,32.0,47.142857142857146,49.879837,6.556775,28.534256,377.6931,281.693115234375
2023-05-07,S2,P1,49,115,7,5,6,0,1,50.0,48.0,45.861725,6.556775,28.534256,349.56635,234.56634521484375
2023-05-08,S2,P1,53,141,8,5,0,0,1,49.0,47.285714285714285,51.845955,6.556775,28.534256,391.45593,250.4559326171875
2023-05-09,S2,P1,48,143,9,5,1,0,1,53.0,47.0,48.288097,6.556775,28.534256,366.55096,223.55096435546875
2023-05-10,S2,P1,37,100,10,5,2,0,1,48.0,47.0,38.239864,6.556775,28.534256,296.21332,196.21331787109375
2023-05-11,S2,P1,35,50,11,5,3,0,1,37.0,45.57142857142857,35.287296,6.556775,28.534256,275.54535,225.54534912109375
2023-05-12,S2,P1,39,78,12,5,4,0,1,35.0,43.42857142857143,40.979374,6.556775,28.534256,315.3899,237.389892578125
2023-05-13,S2,P1,54,52,13,5,5,0,1,39.0,44.42857142857143,53.14504,6.556775,28.534256,400.5495,348.54949951171875
2023-05-14,S2,P1,41,123,14,5,6,0,1,54.0,45.0,41.860775,6.556775,28.534256,321.5597,198.5596923828125
2023-05-15,S2,P1,50,83,15,5,0,0,1,41.0,43.857142857142854,49.09016,6.556775,28.534256,372.1654,289.1654052734375
2023-05-16,S2,P1,32,136,16,5,1,0,1,50.0,43.42857142857143,33.748905,6.556775,28.534256,264.7766,128.776611328125
2023-05-17,S2,P1,54,141,17,5,2,0,1,32.0,41.142857142857146,52.509254,6.556775,28.534256,396.09906,255.09906005859375
2023-05-18,S2,P1,49,56,18,5,3,0,1,54.0,43.57142857142857,48.625385,6.556775,28.534256,368.91193,312.91192626953125
2023-05-19,S2,P1,39,114,19,5,4,0,1,49.0,45.57142857142857,40.88886,6.556775,28.534256,314.7563,200.75628662109375
2023-05-20,S2,P1,56,116,20,5,5,0,1,39.0,45.57142857142857,55.112286,6.556775,28.534256,414.32025,298.32025146484375
2023-05-21,S2,P1,55,136,21,5,6,0,1,56.0,45.857142857142854,55.234787,6.556775,28.534256,415.17773,279.177734375
2023-05-22,S2,P1,39,103,22,5,0,0,1,55.0,47.857142857142854,39.25814,6.556775,28.534256,303.34125,200.34124755859375
2023-05-23,S2,P1,56,116,23,5,1,0,1,39.0,46.285714285714285,54.298363,6.556775,28.534256,408.6228,292.622802734375
2023-05-24,S2,P1,50,146,24,5,2,0,1,56.0,49.714285714285715,49.934357,6.556775,28.534256,378.07477,232.07476806640625
2023-05-25,S2,P1,46,57,25,5,3,0,1,50.0,49.142857142857146,45.169594,6.556775,28.534256,344.72144,287.721435546875
2023-05-26,S2,P1,33,84,26,5,4,0,1,46.0,48.714285714285715,34.207638,6.556775,28.534256,267.98773,183.98773193359375
2023-05-27,S2,P1,55,127,27,5,5,0,1,33.0,47.857142857142854,54.289833,6.556775,28.534256,408.5631,281.5631103515625
2023-05-28,S2,P1,55,95,28,5,6,0,1,55.0,47.714285714285715,54.08293,6.556775,28.534256,407.11475,312.11474609375
2023-05-29,S2,P1,42,65,29,5,0,0,1,55.0,47.714285714285715,42.18497,6.556775,28.534256,323.82904,258.82904052734375
2023-05-30,S2,P1,35,86,30,5,1,0,1,42.0,48.142857142857146,35.009155,6.556775,28.534256,273.59833,187.59832763671875
2023-05-31,S2,P1,53,134,31,5,2,0,1,35.0,45.142857142857146,52.427456,6.556775,28.534256,395.52643,261.52642822265625
2023-06-01,S2,P1,45,144,1,6,3,0,1,53.0,45.57142857142857,45.484844,6.556775,28.534256,346.92816,202.92816162109375
2023-06-02,S2,P1,54,97,2,6,4,0,1,45.0,45.42857142857143,52.19993,6.556775,28.534256,393.93378,296.93377685546875
2023-06-03,S2,P1,49,56,3,6,5,0,1,54.0,48.42857142857143,48.456123,6.556775,28.534256,367.7271,311.72711181640625
2023-06-04,S2,P1,41,56,4,6,6,0,1,49.0,47.57142857142857,41.374805,6.556775,28.534256,318.1579,262.15789794921875
2023-06-05,S2,P1,32,72,5,6,0,0,1,41.0,45.57142857142857,33.909252,6.556775,28.534256,265.89902,193.89901733398438
2023-06-06,S2,P1,52,68,6,6,1,0,1,32.0,44.142857142857146,51.56809,6.556775,28.534256,389.51086,321.5108642578125
2023-06-07,S2,P1,47,68,7,6,2,0,1,52.0,46.57142857142857,46.375126,6.556775,28.534256,353.16016,285.16015625
2023-06-08,S2,P1,35,78,8,6,3,0,1,47.0,45.714285714285715,36.128624,6.556775,28.534256,281.43463,203.43463134765625
2023-06-09,S2,P1,49,51,9,6,4,0,1,35.0,44.285714285714285,48.57442,6.556775,28.534256,368.55518,317.55517578125
2023-06-10,S2,P1,32,96,10,6,5,0,1,49.0,43.57142857142857,32.96363,6.556775,28.534256,259.27966,163.2796630859375
2023-06-11,S2,P1,36,69,11,6,6,0,1,32.0,41.142857142857146,36.07384,6.556775,28.534256,281.05115,212.0511474609375
2023-06-12,S2,P1,42,51,12,6,0,0,1,36.0,40.42857142857143,42.37982,6.556775,28.534256,325.193,274.1929931640625
2023-06-13,S2,P1,34,136,13,6,1,0,1,42.0,41.857142857142854,34.750183,6.556775,28.534256,271.78552,135.7855224609375
2023-06-14,S2,P1,54,61,14,6,2,0,1,34.0,39.285714285714285,53.841618,6.556775,28.534256,405.4256,344.42559814453125
2023-06-15,S2,P1,51,54,15,6,3,0,1,54.0,40.285714285714285,51.449364,6.556775,28.534256,388.6798,334.6798095703125
2023-06-16,S2,P1,36,87,16,6,4,0,1,51.0,42.57142857142857,38.112038,6.556775,28.534256,295.31854,208.31854248046875
2023-06-17,S2,P1,40,147,17,6,5,0,1,36.0,40.714285714285715,41.206604,6.556775,28.534256,316.98047,169.98046875
2023-06-18,S2,P1,52,93,18,6,6,0,1,40.0,41.857142857142854,51.15619,6.556775,28.534256,386.62756,293.6275634765625
2023-06-19,S2,P1,34,135,19,6,0,0,1,52.0,44.142857142857146,35.04989,6.556775,28.534256,273.88348,138.88348388671875
2023-06-20,S2,P1,43,73,20,6,1,0,1,34.0,43.0,42.91981,6.556775,28.534256,328.97296,255.97296142578125
2023-06-21,S2,P1,48,123,21,6,2,0,1,43.0,44.285714285714285,47.491127,6.556775,28.534256,360.97217,237.97216796875
2023-06-22,S2,P1,55,108,22,6,3,0,1,48.0,43.42857142857143,52.36361,6.556775,28.534256,395.07953,287.07952880859375
2023-06-23,S2,P1,45,136,23,6,4,0,1,55.0,44.0,44.96561,6.556775,28.534256,343.29352,207.29351806640625
2023-06-24,S2,P1,48,130,24,6,5,0,1,45.0,45.285714285714285,46.944515,6.556775,28.534256,357.14587,227.1458740234375
2023-06-25,S2,P1,45,58,25,6,6,0,1,48.0,46.42857142857143,45.05458,6.556775,28.534256,343.91632,285.91632080078125
2023-06-26,S2,P1,39,115,26,6,0,0,1,45.0,45.42857142857143,40.48154,6.556775,28.534256,311.90503,196.905029296875
2023-06-27,S2,P1,44,74,27,6,1,0,1,39.0,46.142857142857146,44.37484,6.556775,28.534256,339.15814,265.15814208984375
2023-06-28,S2,P1,38,122,28,6,2,0,1,44.0,46.285714285714285,39.24205,6.556775,28.534256,303.22858,181.22857666015625
2023-06-29,S2,P1,53,71,29,6,3,0,1,38.0,44.857142857142854,51.58299,6.556775,28.534256,389.61517,318.61517333984375
2023-01-08,S2,P2,63,66,8,1,6,1,1,70.0,75.0,63.38181,5.718269,24.885181,468.55786,402.557861328125
2023-01-09,S2,P2,66,74,9,1,0,1,1,63.0,73.28571428571429,67.430916,5.718269,24.885181,496.9016,422.901611328125
2023-01-10,S2,P2,67,125,10,1,1,1,1,66.0,72.14285714285714,67.376236,5.718269,24.885181,496.51886,371.51885986328125
2023-01-11,S2,P2,84,135,11,1,2,1,1,67.0,69.71428571428571,81.90221,5.718269,24.885181,598.2006,463.20062255859375
2023-01-12,S2,P2,82,76,12,1,3,1,1,84.0,71.42857142857143,82.34535,5.718269,24.885181,601.3027,525.3026733398438
2023-01-13,S2,P2,86,80,13,1,4,1,1,82.0,71.85714285714286,84.571434,5.718269,24.885181,616.88525,536.88525390625
2023-01-14,S2,P2,67,140,14,1,5,1,1,86.0,74.0,69.27518,5.718269,24.885181,509.81143,369.8114318847656
2023-01-15,S2,P2,69,147,15,1,6,1,1,67.0,73.57142857142857,69.98968,5.718269,24.885181,514.8129,367.81292724609375
2023-01-16,S2,P2,73,102,16,1,0,1,1,69.0,74.42857142857143,71.99449,5.718269,24.885181,528.8466,426.84661865234375
2023-01-17,S2,P2,68,59,17,1,1,1,1,73.0,75.42857142857143,70.25109,5.718269,24.885181,516.6428,457.642822265625
2023-01-18,S2,P2,74,66,18,1,2,1,1,68.0,75.57142857142857,74.034256,5.718269,24.885181,543.125,477.125
2023-01-19,S2,P2,82,141,19,1,3,1,1,74.0,74.14285714285714,76.43051,5.718269,24.885181,559.89874,418.89874267578125
2023-01-20,S2,P2,75,113,20,1,4,1,1,82.0,74.14285714285714,74.773094,5.718269,24.885181,548.2969,435.296875
2023-01-21,S2,P2,63,103,21,1,5,1,1,75.0,72.57142857142857,66.05805,5.718269,24.885181,487.29156,384.29156494140625
2023-01-22,S2,P2,72,114,22,1,6,1,1,63.0,72.0,72.39951,5.718269,24.885181,531.68176,417.6817626953125
2023-01-23,S2,P2,80,102,23,1,0,1,1,72.0,72.42857142857143,77.84108,5.718269,24.885181,569.77277,467.77276611328125
2023-01-24,S2,P2,65,75,24,1,1,1,1,80.0,73.42857142857143,67.14146,5.718269,24.885181,494.8754,419.8753967285156
2023-01-25,S2,P2,82,60,25,1,2,1,1,65.0,73.0,79.36921,5.718269,24.885181,580.46967,520.4696655273438
2023-01-26,S2,P2,69,60,26,1,3,1,1,82.0,74.14285714285714,69.94515,5.718269,24.885181,514.5012,454.501220703125
2023-01-27,S2,P2,65,108,27,1,4,1,1,69.0,72.28571428571429,67.54289,5.718269,24.885181,497.68542,389.6854248046875
2023-01-28,S2,P2,68,148,28,1,5,1,1,65.0,70.85714285714286,69.62337,5.718269,24.885181,512.2488,364.248779296875
2023-01-29,S2,P2,83,147,29,1,6,1,1,68.0,71.57142857142857,82.20504,5.718269,24.885181,600.3205,453.32049560546875
2023-01-30,S2,P2,84,73,30,1,0,1,1,83.0,73.14285714285714,83.68464,5.718269,24.885181,610.6777,537.6776733398438
2023-01-31,S2,P2,83,71,31,1,1,1,1,84.0,73.71428571428571,82.3855,5.718269,24.885181,601.5837,530.5836791992188
2023-02-01,S2,P2,66,105,1,2,2,1,1,83.0,76.28571428571429,66.32741,5.718269,24.885181,489.17706,384.17706298828125
2023-02-02,S2,P2,62,85,2,2,3,1,1,66.0,74.0,65.33915,5.718269,24.885181,482.25925,397.2592468261719
2023-02-03,S2,P2,76,69,3,2,4,1,1,62.0,73.0,75.05773,5.718269,24.885181,550.2893,481.289306640625
2023-02-04,S2,P2,80,148,4,2,5,1,1,76.0,74.57142857142857,78.88438,5.718269,24.885181,577.0758,429.0758056640625
2023-02-05,S2,P2,81,130,5,2,6,1,1,80.0,76.28571428571429,80.700226,5.718269,24.885181,589.7868,459.78680419921875
2023-02-06,S2,P2,74,147,6,2,0,1,1,81.0,76.0,74.42378,5.718269,24.885181,545.8517,398.8516845703125
2023-02-07,S2,P2,70,75,7,2,1,1,1,74.0,74.57142857142857,70.58547,5.718269,24.885181,518.98346,443.98345947265625
2023-02-08,S2,P2,63,122,8,2,2,1,1,70.0,72.71428571428571,64.86129,5.718269,24.885181,478.9142,356.9142150878906
2023-02-09,S2,P2,70,89,9,2,3,1,1,63.0,72.28571428571429,70.647804,5.718269,24.885181,519.4198,430.4197998046875
2023-02-10,S2,P2,78,50,10,2,4,1,1,70.0,73.42857142857143,77.526115,5.718269,24.885181,567.568,517.5679931640625
2023-02-11,S2,P2,86,110,11,2,5,1,1,78.0,73.71428571428571,83.80024,5.718269,24.885181,611.4869,501.48687744140625
2023-02-12,S2,P2,72,91,12,2,6,1,1,86.0,74.57142857142857,72.01788,5.718269,24.885181,529.0104,438.0103759765625
2023-02-13,S2,P2,86,88,13,2,0,1,1,72.0,73.28571428571429,82.615135,5.718269,24.885181,603.19116,515.191162109375
2023-02-14,S2,P2,64,52,14,2,1,1,1,86.0,75.0,65.42588,5.718269,24.885181,482.86636,430.8663635253906
2023-02-15,S2,P2,79,93,15,2,2,1,1,64.0,74.14285714285714,76.667145,5.718269,24.885181,561.55524,468.55523681640625
2023-02-16,S2,P2,80,143,16,2,3,1,1,79.0,76.42857142857143,78.69693,5.718269,24.885181,575.76373,432.76373291015625
2023-02-17,S2,P2,67,147,17,2,4,1,1,80.0,77.85714285714286,68.421646,5.718269,24.885181,503.83673,356.83673095703125
2023-02-18,S2,P2,73,68,18,2,5,1,1,67.0,76.28571428571429,72.94163,5.718269,24.885181,535.47656,467.4765625
2023-02-19,S2,P2,66,93,19,2,6,1,1,73.0,74.42857142857143,69.855354,5.718269,24.885181,513.8727,420.8726806640625
2023-02-20,S2,P2,78,110,20,2,0,1,1,66.0,73.57142857142857,76.99869,5.718269,24.885181,563.87604,453.87603759765625
2023-02-21,S2,P2,78,123,21,2,1,1,1,78.0,72.42857142857143,77.59547,5.718269,24.885181,568.05347,445.053466796875
2023-02-22,S2,P2,86,104,22,2,2,1,1,78.0,74.42857142857143,82.9332,5.718269,24.885181,605.41754,501.41754150390625
2023-02-23,S2,P2,78,96,23,2,3,1,1,86.0,75.42857142857143,77.05751,5.718269,24.885181,564.2878,468.28778076171875
2023-02-24,S2,P2,73,111,24,2,4,1,1,78.0,75.14285714285714,72.882065,5.718269,24.885181,535.05963,424.05963134765625
2023-02-25,S2,P2,77,137,25,2,5,1,1,73.0,76.0,77.629875,5.718269,24.885181,568.2943,431.2943115234375
2023-02-26,S2,P2,80,57,26,2,6,1,1,77.0,76.57142857142857,79.006454,5.718269,24.885181,577.93036,520.9303588867188
2023-02-27,S2,P2,82,130,27,2,0,1,1,80.0,78.57142857142857,81.54283,5.718269,24.885181,595.685,465.68499755859375
2023-02-28,S2,P2,84,129,28,2,1,1,1,82.0,79.14285714285714,83.08104,5.718269,24.885181,606.45245,477.45245361328125
2023-03-01,S2,P2,67,121,1,3,2,1,1,84.0,80.0,67.71914,5.718269,24.885181,498.91916,377.9191589355469
2023-03-02,S2,P2,86,131,2,3,3,1,1,67.0,77.28571428571429,85.244125,5.718269,24.885181,621.59406,490.59405517578125
2023-03-03,S2,P2,86,61,3,3,4,1,1,86.0,78.42857142857143,83.4233,5.718269,24.885181,608.8483,547.8483276367188
2023-03-04,S2,P2,76,108,4,3,5,1,1,86.0,80.28571428571429,75.51604,5.718269,24.885181,553.49744,445.4974365234375
2023-03-05,S2,P2,70,75,5,3,6,1,1,76.0,80.14285714285714,71.304344,5.718269,24.885181,524.01556,449.01556396484375
2023-03-06,S2,P2,76,81,6,3,0,1,1,70.0,78.71428571428571,77.178894,5.718269,24.885181,565.13745,484.137451171875
2023-03-07,S2,P2,71,65,7,3,1,1,1,76.0,77.85714285714286,71.1945,5.718269,24.885181,523.2467,458.2467041015625
2023-03-08,S2,P2,68,66,8,3,2,1,1,71.0,76.0,69.44019,5.718269,24.885181,510.96655,444.966552734375
2023-03-09,S2,P2,84,75,9,3,3,1,1,68.0,76.14285714285714,79.64736,5.718269,24.885181,582.41675,507.416748046875
2023-03-10,S2,P2,82,135,10,3,4,1,1,84.0,75.85714285714286,79.88051,5.718269,24.885181,584.04877,449.04876708984375
2023-03-11,S2,P2,68,63,11,3,5,1,1,82.0,75.28571428571429,68.02888,5.718269,24.885181,501.08734,438.08734130859375
2023-03-12,S2,P2,76,56,12,3,6,1,1,68.0,74.14285714285714,75.550476,5.718269,24.885181,553.7385,497.738525390625
2023-03-13,S2,P2,70,97,13,3,0,1,1,76.0,75.0,71.54101,5.718269,24.885181,525.67224,428.6722412109375
2023-03-14,S2,P2,69,108,14,3,1,1,1,70.0,74.14285714285714,70.51018,5.718269,24.885181,518.4564,410.4564208984375
2023-03-15,S2,P2,84,142,15,3,2,1,1,69.0,73.85714285714286,81.75532,5.718269,24.885181,597.1724,455.17242431640625
2023-03-16,S2,P2,79,144,16,3,3,1,1,84.0,76.14285714285714,78.649055,5.718269,24.885181,575.4286,431.4285888671875
2023-03-17,S2,P2,81,88,17,3,4,1,1,79.0,75.42857142857143,77.890625,5.718269,24.885181,570.11957,482.11956787109375
2023-03-18,S2,P2,64,67,18,3,5,1,1,81.0,75.28571428571429,64.2502,5.718269,24.885181,474.6366,407.6365966796875
2023-03-19,S2,P2,71,66,19,3,6,1,1,64.0,74.71428571428571,70.53138,5.718269,24.885181,518.60486,452.6048583984375
2023-03-20,S2,P2,75,80,20,3,0,1,1,71.0,74.0,76.55216,5.718269,24.885181,560.7503,480.75030517578125
2023-03-21,S2,P2,85,148,21,3,1,1,1,75.0,74.71428571428571,84.21421,5.718269,24.885181,614.38464,466.3846435546875
2023-03-22,S2,P2,73,109,22,3,2,1,1,85.0,77.0,75.881676,5.718269,24.885181,556.05695,447.05694580078125
2023-03-23,S2,P2,74,147,23,3,3,1,1,73.0,75.42857142857143,75.17976,5.718269,24.885181,551.14355,404.1435546875
2023-03-24,S2,P2,64,86,24,3,4,1,1,74.0,74.71428571428571,67.58297,5.718269,24.885181,497.96597,411.9659729003906
2023-03-25,S2,P2,72,89,25,3,5,1,1,64.0,72.28571428571429,71.52977,5.718269,24.885181,525.59357,436.59356689453125
2023-03-26,S2,P2,84,136,26,3,6,1,1,72.0,73.42857142857143,82.013626,5.718269,24.885181,598.9806,462.9805908203125
2023-03-27,S2,P2,73,88,27,3,0,1,1,84.0,75.28571428571429,72.78348,5.718269,24.885181,534.3695,446.3695068359375
2023-03-28,S2,P2,76,53,28,3,1,1,1,73.0,75.0,76.103004,5.718269,24.885181,557.6062,504.606201171875
2023-03-29,S2,P2,83,74,29,3,2,1,1,76.0,73.71428571428571,82.463905,5.718269,24.885181,602.1325,528.1325073242188
2023-03-30,S2,P2,74,131,30,3,3,1,1,83.0,75.14285714285714,74.51704,5.718269,24.885181,546.50446,415.50445556640625
2023-03-31,S2,P2,62,65,31,3,4,1,1,74.0,75.14285714285714,62.382298,5.718269,24.885181,461.56128,396.561279296875
2023-04-01,S2,P2,74,91,1,4,5,1,1,62.0,74.85714285714286,73.916916,5.718269,24.885181,542.3036,451.3035888671875
2023-04-02,S2,P2,73,115,2,4,6,1,1,74.0,75.14285714285714,72.87855,5.718269,24.885181,535.03503,420.0350341796875
2023-04-03,S2,P2,84,148,3,4,0,1,1,73.0,73.57142857142857,83.91744,5.718269,24.885181,612.3073,464.30731201171875
2023-04-04,S2,P2,71,83,4,4,1,1,1,84.0,75.14285714285714,72.042656,5.718269,24.885181,529.1838,446.18377685546875
2023-04-05,S2,P2,84,62,5,4,2,1,1,71.0,74.42857142857143,81.53874,5.718269,24.885181,595.6564,533.6563720703125
2023-04-06,S2,P2,74,67,6,4,3,1,1,84.0,74.57142857142857,73.9592,5.718269,24.885181,542.59955,475.59954833984375
2023-04-07,S2,P2,64,88,7,4,4,1,1,74.0,74.57142857142857,70.50992,5.718269,24.885181,518.4546,430.45458984375
2023-04-08,S2,P2,75,78,8,4,5,1,1,64.0,74.85714285714286,72.310715,5.718269,24.885181,531.0602,453.0601806640625
2023-04-09,S2,P2,78,142,9,4,6,1,1,75.0,75.0,77.94881,5.718269,24.885181,570.52686,428.52685546875
2023-04-10,S2,P2,82,106,10,4,0,1,1,78.0,75.71428571428571,80.807236,5.718269,24.885181,590.5358,484.53582763671875
2023-04-11,S2,P2,77,105,11,4,1,1,1,82.0,75.42857142857143,76.88241,5.718269,24.885181,563.0621,458.06207275390625
2023-04-12,S2,P2,73,59,12,4,2,1,1,77.0,76.28571428571429,73.68956,5.718269,24.885181,540.7121,481.71209716796875
2023-04-13,S2,P2,86,133,13,4,3,1,1,73.0,74.71428571428571,83.45568,5.718269,24.885181,609.07495,476.074951171875
2023-04-14,S2,P2,66,114,14,4,4,1,1,86.0,76.42857142857143,69.417404,5.718269,24.885181,510.807,396.8070068359375
2023-04-15,S2,P2,78,52,15,4,5,1,1,66.0,76.71428571428571,77.74654,5.718269,24.885181,569.11096,517.1109619140625
2023-04-16,S2,P2,74,63,16,4,6,1,1,78.0,77.14285714285714,73.3958,5.718269,24.885181,538.65576,475.65576171875
2023-04-17,S2,P2,85,79,17,4,0,1,1,74.0,76.57142857142857,80.5027,5.718269,24.885181,588.4041,509.40411376953125
2023-04-18,S2,P2,79,117,18,4,1,1,1,85.0,77.0,77.06949,5.718269,24.885181,564.37164,447.37164306640625
2023-04-19,S2,P2,79,111,19,4,2,1,1,79.0,77.28571428571429,78.39443,5.718269,24.885181,573.64624,462.646240234375
2023-04-20,S2,P2,66,74,20,4,3,1,1,79.0,78.14285714285714,68.95841,5.718269,24.885181,507.5941,433.5940856933594
2023-04-21,S2,P2,77,114,21,4,4,1,1,66.0,75.28571428571429,74.86202,5.718269,24.885181,548.9194,434.91937255859375
2023-04-22,S2,P2,82,128,22,4,5,1,1,77.0,76.85714285714286,79.96475,5.718269,24.885181,584.6385,456.63848876953125
2023-04-23,S2,P2,70,64,23,4,6,1,1,82.0,77.42857142857143,71.22114,5.718269,24.885181,523.43317,459.43316650390625
2023-04-24,S2,P2,78,137,24,4,0,1,1,70.0,76.85714285714286,79.08333,5.718269,24.885181,578.4685,441.468505859375
2023-04-25,S2,P2,65,61,25,4,1,1,1,78.0,75.85714285714286,67.3228,5.718269,24.885181,496.14478,435.144775390625
2023-04-26,S2,P2,66,110,26,4,2,1,1,65.0,73.85714285714286,67.232925,5.718269,24.885181,495.5157,385.51568603515625
2023-04-27,S2,P2,66,92,27,4,3,1,1,66.0,72.0,68.55083,5.718269,24.885181,504.74097,412.740966796875
2023-04-28,S2,P2,67,88,28,4,4,1,1,66.0,72.0,67.18176,5.718269,24.885181,495.15753,407.15753173828125
2023-04-29,S2,P2,85,112,29,4,5,1,1,67.0,70.57142857142857,83.08394,5.718269,24.885181,606.4728,494.4727783203125
2023-04-30,S2,P2,75,137,30,4,6,1,1,85.0,71.0,74.494385,5.718269,24.885181,546.3459,409.34588623046875
2023-05-01,S2,P2,72,111,1,5,0,1,1,75.0,71.71428571428571,73.364174,5.718269,24.885181,538.4344,427.43438720703125
2023-05-02,S2,P2,74,147,2,5,1,1,1,72.0,70.85714285714286,74.42613,5.718269,24.885181,545.8681,398.86810302734375
2023-05-03,S2,P2,86,120,3,5,2,1,1,74.0,72.14285714285714,82.78431,5.718269,24.885181,604.37537,484.3753662109375
2023-05-04,S2,P2,81,53,4,5,3,1,1,86.0,75.0,80.178246,5.718269,24.885181,586.13293,533.1329345703125
2023-05-05,S2,P2,69,69,5,5,4,1,1,81.0,77.14285714285714,71.446434,5.718269,24.885181,525.0102,456.01019287109375
2023-05-06,S2,P2,83,123,6,5,5,1,1,69.0,77.42857142857143,82.51556,5.718269,24.885181,602.4941,479.49407958984375
2023-05-07,S2,P2,72,147,7,5,6,1,1,83.0,77.14285714285714,72.394775,5.718269,24.885181,531.6486,384.64862060546875
2023-05-08,S2,P2,86,139,8,5,0,1,1,72.0,76.71428571428571,83.55257,5.718269,24.885181,609.7532,470.753173828125
2023-05-09,S2,P2,70,52,9,5,1,1,1,86.0,78.71428571428571,70.36519,5.718269,24.885181,517.4415,465.4415283203125
2023-05-10,S2,P2,85,55,10,5,2,1,1,70.0,78.14285714285714,83.850105,5.718269,24.885181,611.83594,556.8359375
2023-05-11,S2,P2,66,54,11,5,3,1,1,85.0,78.0,66.337006,5.718269,24.885181,489.24423,435.2442321777344
2023-05-12,S2,P2,83,96,12,5,4,1,1,66.0,75.85714285714286,82.74558,5.718269,24.885181,604.10425,508.104248046875
2023-05-13,S2,P2,84,98,13,5,5,1,1,83.0,77.85714285714286,83.24571,5.718269,24.885181,607.60516,509.60516357421875
2023-05-14,S2,P2,70,148,14,5,6,1,1,84.0,78.0,70.19464,5.718269,24.885181,516.2477,368.2476806640625
2023-05-15,S2,P2,81,110,15,5,0,1,1,70.0,77.71428571428571,80.388725,5.718269,24.885181,587.60626,477.60626220703125
2023-05-16,S2,P2,71,84,16,5,1,1,1,81.0,77.0,71.95437,5.718269,24.885181,528.56573,444.56573486328125
2023-05-17,S2,P2,79,131,17,5,2,1,1,71.0,77.14285714285714,81.01532,5.718269,24.885181,591.99243,460.992431640625
2023-05-18,S2,P2,78,137,18,5,3,1,1,79.0,76.28571428571429,79.19022,5.718269,24.885181,579.21674,442.21673583984375
2023-05-19,S2,P2,64,81,19,5,4,1,1,78.0,78.0,66.67781,5.718269,24.885181,491.62988,410.6298828125
2023-05-20,S2,P2,64,62,20,5,5,1,1,64.0,75.28571428571429,65.34269,5.718269,24.885181,482.28403,420.2840270996094
2023-05-21,S2,P2,85,138,21,5,6,1,1,64.0,72.42857142857143,82.58296,5.718269,24.885181,602.96594,464.9659423828125
2023-05-22,S2,P2,70,117,22,5,0,1,1,85.0,74.57142857142857,71.37519,5.718269,24.885181,524.51154,407.51153564453125
2023-05-23,S2,P2,75,147,23,5,1,1,1,70.0,73.0,74.07184,5.718269,24.885181,543.38806,396.3880615234375
2023-05-24,S2,P2,72,105,24,5,2,1,1,75.0,73.57142857142857,71.9213,5.718269,24.885181,528.3343,423.33428955078125
2023-05-25,S2,P2,64,141,25,5,3,1,1,72.0,72.57142857142857,67.9732,5.718269,24.885181,500.69757,359.69757080078125
2023-05-26,S2,P2,70,116,26,5,4,1,1,64.0,70.57142857142857,70.97148,5.718269,24.885181,521.68555,405.685546875
2023-05-27,S2,P2,86,147,27,5,5,1,1,70.0,71.42857142857143,82.613205,5.718269,24.885181,603.1776,456.1776123046875
2023-05-28,S2,P2,73,91,28,5,6,1,1,86.0,74.57142857142857,73.27687,5.718269,24.885181,537.8233,446.82330322265625
2023-05-29,S2,P2,70,128,29,5,0,1,1,73.0,72.85714285714286,71.049515,5.718269,24.885181,522.2318,394.2318115234375
2023-05-30,S2,P2,69,74,30,5,1,1,1,70.0,72.85714285714286,70.51235,5.718269,24.885181,518.4716,444.47161865234375
2023-05-31,S2,P2,66,60,31,5,2,1,1,69.0,72.0,67.04326,5.718269,24.885181,494.188,434.18798828125
2023-06-01,S2,P2,63,137,1,6,3,1,1,66.0,71.14285714285714,64.79526,5.718269,24.885181,478.452,341.4519958496094
2023-06-02,S2,P2,76,87,2,6,4,1,1,63.0,71.0,74.457184,5.718269,24.885181,546.0855,459.08551025390625
